base.writing.type_of_morpheme.morphemes	base.writing.morpheme.type_of_morpheme
base.writing.morpheme.type_of_morpheme	base.writing.type_of_morpheme.morphemes
base.peleton.mountain_classification_jersey_holder.stages_wearing_the_mountain_classification_jersey	base.peleton.road_race_stage.mountain_classification_jersey_holder
base.peleton.road_race_stage.mountain_classification_jersey_holder	base.peleton.mountain_classification_jersey_holder.stages_wearing_the_mountain_classification_jersey
base.usnationalparks.us_national_park.classification	base.usnationalparks.nps_classification.classification
base.usnationalparks.nps_classification.classification	base.usnationalparks.us_national_park.classification
base.morelaw.peace_treaty.ends_war	base.morelaw.war.peace_treaty
base.morelaw.war.peace_treaty	base.morelaw.peace_treaty.ends_war
base.sportssandbox.sport.recurring_events	base.sportssandbox.sports_recurring_event.sports
base.sportssandbox.sports_recurring_event.sports	base.sportssandbox.sport.recurring_events
base.services.towing_offerings.towers	base.services.towing_service.services_provided
base.services.towing_service.services_provided	base.services.towing_offerings.towers
user.pak21.default_domain.part_of_game_series.series	user.pak21.default_domain.game_series.games_in_series
user.pak21.default_domain.game_series.games_in_series	user.pak21.default_domain.part_of_game_series.series
base.sharing.sharable_thing.shared_by	base.sharing.sharing_relationship.shares
base.sharing.sharing_relationship.shares	base.sharing.sharable_thing.shared_by
base.videogamemusic.video_game_event.themes	base.videogamemusic.event_theme.event
base.videogamemusic.event_theme.event	base.videogamemusic.video_game_event.themes
base.cars_refactor.model_year.model	base.cars_refactor.model.model_years
base.cars_refactor.model.model_years	base.cars_refactor.model_year.model
government.government_agency.provides_service	government.government_service.providing_agency
government.government_service.providing_agency	government.government_agency.provides_service
base.schemastaging.chain_location.chain	base.schemastaging.chain.locations
base.schemastaging.chain.locations	base.schemastaging.chain_location.chain
tv.tv_program_creator.programs_created	tv.tv_program.program_creator
tv.tv_program.program_creator	tv.tv_program_creator.programs_created
common.image.appears_in_topic_gallery	common.topic.image
common.topic.image	common.image.appears_in_topic_gallery
sports.sports_facility.teams	sports.sports_team.arena_stadium
sports.sports_team.arena_stadium	sports.sports_facility.teams
time.holiday_category.holidays	time.holiday.type_of_holiday
time.holiday.type_of_holiday	time.holiday_category.holidays
user.ptomblin.default_domain.instrument_approach.aerodrome	user.ptomblin.default_domain.aerodrome.instrument_approach
user.ptomblin.default_domain.aerodrome.instrument_approach	user.ptomblin.default_domain.instrument_approach.aerodrome
user.maximilianschich.CIDOC_CRM.e5_type.is_exemplified_by	user.maximilianschich.CIDOC_CRM.p137.entity_domain
user.maximilianschich.CIDOC_CRM.p137.entity_domain	user.maximilianschich.CIDOC_CRM.e5_type.is_exemplified_by
user.maximilianschich.CIDOC_CRM.e39_actor.participated_in	user.maximilianschich.CIDOC_CRM.p11.entity_range
user.maximilianschich.CIDOC_CRM.p11.entity_range	user.maximilianschich.CIDOC_CRM.e39_actor.participated_in
user.robert.area_codes.area_code.covers	user.robert.area_codes.coverage.area_code
user.robert.area_codes.coverage.area_code	user.robert.area_codes.area_code.covers
book.magazine_issue.cover_artist	book.illustrator.magazine_covers
book.illustrator.magazine_covers	book.magazine_issue.cover_artist
base.cgcollection.computer_game_contributor.games_contributed_to	base.cgcollection.computer_game_credit.contributor
base.cgcollection.computer_game_credit.contributor	base.cgcollection.computer_game_contributor.games_contributed_to
user.skud.nuclear_weapons.nuclear_test_site.nuclear_tests	user.skud.nuclear_weapons.nuclear_test.location
user.skud.nuclear_weapons.nuclear_test.location	user.skud.nuclear_weapons.nuclear_test_site.nuclear_tests
base.wrestling.championship_title_reign.held_by	base.wrestling.solo_wrestler_or_team.titles_held
base.wrestling.solo_wrestler_or_team.titles_held	base.wrestling.championship_title_reign.held_by
base.aubreymaturin.historical_event.mentioned_in	base.aubreymaturin.historical_event_mention.event
base.aubreymaturin.historical_event_mention.event	base.aubreymaturin.historical_event.mentioned_in
base.sanfranciscoscene.san_francisco_scene_event.djs	base.sanfranciscoscene.san_francisco_dj.events
base.sanfranciscoscene.san_francisco_dj.events	base.sanfranciscoscene.san_francisco_scene_event.djs
base.litcentral.rate_or_density.documented_taxa_and_locations	base.litcentral.source_feature_taxa.category_of_rate_density
base.litcentral.source_feature_taxa.category_of_rate_density	base.litcentral.rate_or_density.documented_taxa_and_locations
user.uoa_it.uoa_it.uoa_category.parent_categories	user.uoa_it.uoa_it.uoa_category.child_categories
user.uoa_it.uoa_it.uoa_category.child_categories	user.uoa_it.uoa_it.uoa_category.parent_categories
base.sailors.ship_crew_role.sailors	base.sailors.ship_crew_tenure.sailor_role
base.sailors.ship_crew_tenure.sailor_role	base.sailors.ship_crew_role.sailors
food.diet_follower.follows_diet	food.diet.followers
food.diet.followers	food.diet_follower.follows_diet
base.argumentmaps.type_of_joke.jokes_of_this_type	base.argumentmaps.joke.type_of_joke
base.argumentmaps.joke.type_of_joke	base.argumentmaps.type_of_joke.jokes_of_this_type
base.popstra.support.supporter	base.popstra.celebrity.supporter
base.popstra.celebrity.supporter	base.popstra.support.supporter
astronomy.type_of_planetographic_feature.included_in	astronomy.type_of_planetographic_feature.includes
astronomy.type_of_planetographic_feature.includes	astronomy.type_of_planetographic_feature.included_in
base.crime.type_of_law_enforcement_agency.law_enforcement_agencies_of_this_type	base.crime.law_enforcement_authority.type_of_law_enforcement_agency
base.crime.law_enforcement_authority.type_of_law_enforcement_agency	base.crime.type_of_law_enforcement_agency.law_enforcement_agencies_of_this_type
base.argumentmaps.motivation.motive	base.argumentmaps.motive.motivation
base.argumentmaps.motive.motivation	base.argumentmaps.motivation.motive
user.pak21.default_domain.derivative_software.derived_from	user.pak21.default_domain.derived_software.derived_software
user.pak21.default_domain.derived_software.derived_software	user.pak21.default_domain.derivative_software.derived_from
location.location.events	time.event.locations
time.event.locations	location.location.events
base.aptamer.interaction.has_dissociation_constant	base.aptamer.dissociation_constant.is_dissociation_constant_of
base.aptamer.dissociation_constant.is_dissociation_constant_of	base.aptamer.interaction.has_dissociation_constant
base.services.craft_supplies_categories.craft_supplies_store	base.services.craft_supplies.craft_supplies_categories
base.services.craft_supplies.craft_supplies_categories	base.services.craft_supplies_categories.craft_supplies_store
base.schemastaging.sumo_rank.lower_rank	base.schemastaging.sumo_rank.higher_rank
base.schemastaging.sumo_rank.higher_rank	base.schemastaging.sumo_rank.lower_rank
user.jra.default_domain.author.books	user.jra.default_domain.book.author
user.jra.default_domain.book.author	user.jra.default_domain.author.books
theater.theater_designer.plays_designed	theater.theater_designer_gig.designer
theater.theater_designer_gig.designer	theater.theater_designer.plays_designed
location.location.adjoin_s	location.adjoining_relationship.adjoins
location.adjoining_relationship.adjoins	location.location.adjoin_s
film.film_character.portrayed_in_films_dubbed	film.dubbing_performance.character
film.dubbing_performance.character	film.film_character.portrayed_in_films_dubbed
measurement_unit.measurement_system.viscosity_units	measurement_unit.viscosity_unit.measurement_system
measurement_unit.viscosity_unit.measurement_system	measurement_unit.measurement_system.viscosity_units
base.motorcycle.bore_x_stroke.privately_owned_examples	base.motorcycle.privately_owned_motorcycle.bore_x_stroke
base.motorcycle.privately_owned_motorcycle.bore_x_stroke	base.motorcycle.bore_x_stroke.privately_owned_examples
base.truereligion.fit.styles	base.truereligion.style.fit
base.truereligion.style.fit	base.truereligion.fit.styles
base.dancingwiththestars.season.judge	base.dancingwiththestars.judge.season
base.dancingwiththestars.judge.season	base.dancingwiththestars.season.judge
user.paulshanks.project_management.architecture_firm_editable.architectural_projects	user.paulshanks.project_management.architectural_consultant.firm
user.paulshanks.project_management.architectural_consultant.firm	user.paulshanks.project_management.architecture_firm_editable.architectural_projects
base.aubreymaturin.crew_membership.sailor	base.aubreymaturin.sailor.service_history
base.aubreymaturin.sailor.service_history	base.aubreymaturin.crew_membership.sailor
amusement_parks.amusement_park_area.rides	amusement_parks.ride.area
amusement_parks.ride.area	amusement_parks.amusement_park_area.rides
base.nascar.nascar_racing_organization.owners	base.nascar.nascar_racing_organization_owner.racing_organization_owned
base.nascar.nascar_racing_organization_owner.racing_organization_owned	base.nascar.nascar_racing_organization.owners
book.magazine_genre.magazines_in_this_genre	book.magazine.genre
book.magazine.genre	book.magazine_genre.magazines_in_this_genre
travel.hotel_brand.hotels_in_this_brand	travel.hotel.operating_brand
travel.hotel.operating_brand	travel.hotel_brand.hotels_in_this_brand
base.symbols.symbol_user.symbols	base.symbols.symbolism.used_by
base.symbols.symbolism.used_by	base.symbols.symbol_user.symbols
education.student_radio_station.school	education.educational_institution.radio_station
education.educational_institution.radio_station	education.student_radio_station.school
base.vocab.class_specification.in_range_of	base.vocab.property_specification.rdfs_range
base.vocab.property_specification.rdfs_range	base.vocab.class_specification.in_range_of
base.popstra.hangout.customer	base.popstra.celebrity.hangout
base.popstra.celebrity.hangout	base.popstra.hangout.customer
base.markets.financial_market_category.markets	base.markets.financial_market.market_category
base.markets.financial_market.market_category	base.markets.financial_market_category.markets
base.sounds.audio_recording_location.recordings	base.sounds.audio_recording.place_recorded
base.sounds.audio_recording.place_recorded	base.sounds.audio_recording_location.recordings
base.x2010fifaworldcupsouthafrica.qualification_results.world_cup_qualifying_teams	base.x2010fifaworldcupsouthafrica.world_cup_qualifying_team.results
base.x2010fifaworldcupsouthafrica.world_cup_qualifying_team.results	base.x2010fifaworldcupsouthafrica.qualification_results.world_cup_qualifying_teams
base.italiantv.tv_program_edition.dubbing_performances	base.italiantv.tv_dubbing_performance.tv_program
base.italiantv.tv_dubbing_performance.tv_program	base.italiantv.tv_program_edition.dubbing_performances
base.scubadiving.scuba_certification_category.courses	base.scubadiving.scuba_certification_course.category
base.scubadiving.scuba_certification_course.category	base.scubadiving.scuba_certification_category.courses
base.zionism.settlement_type.settlement_type_of	base.zionism.settlement.type_of_settlement
base.zionism.settlement.type_of_settlement	base.zionism.settlement_type.settlement_type_of
freebase.flag_status.flags	freebase.review_flag.status
freebase.review_flag.status	freebase.flag_status.flags
base.change.change.input	base.change.changing_thing.changes
base.change.changing_thing.changes	base.change.change.input
base.handball.handball_team_match_participation.match	base.handball.handball_match.teams
base.handball.handball_match.teams	base.handball.handball_team_match_participation.match
base.services.building_supply_specialty.stores_with_this_building_supply	base.services.hardware_and_building_supplies.hardware_store_type
base.services.hardware_and_building_supplies.hardware_store_type	base.services.building_supply_specialty.stores_with_this_building_supply
base.clinicaltrials.clinical_trial.mentions	base.clinicaltrials.article.mentioned_trials
base.clinicaltrials.article.mentioned_trials	base.clinicaltrials.clinical_trial.mentions
base.services.machine_shop_services.machine_shops	base.services.machine_shop.machine_shop_services
base.services.machine_shop.machine_shop_services	base.services.machine_shop_services.machine_shops
base.torgbase.arcane_knowledge_group.arcane_knowledges	base.torgbase.arcane_knowledge.arcane_knowledge_group
base.torgbase.arcane_knowledge.arcane_knowledge_group	base.torgbase.arcane_knowledge_group.arcane_knowledges
base.infrastructure.nuclear_reactor_type.nuclear_plants_of_this_type	base.infrastructure.nuclear_power_plant.reactor_type
base.infrastructure.nuclear_power_plant.reactor_type	base.infrastructure.nuclear_reactor_type.nuclear_plants_of_this_type
base.derivativeworks.content_usage.content_used_by	base.derivativeworks.fanwork.uses_content_from
base.derivativeworks.fanwork.uses_content_from	base.derivativeworks.content_usage.content_used_by
base.schemastaging.election_results.aggregated_into	base.schemastaging.election_results.aggregated_from
base.schemastaging.election_results.aggregated_from	base.schemastaging.election_results.aggregated_into
base.schemastaging.education_board_school_relationship.board	base.schemastaging.education_board.schools
base.schemastaging.education_board.schools	base.schemastaging.education_board_school_relationship.board
ice_hockey.hockey_division.teams	ice_hockey.hockey_team.division
ice_hockey.hockey_team.division	ice_hockey.hockey_division.teams
comic_strips.comic_strip.creator_of_strip	comic_strips.comic_strip_creator_duration.comic_strip
comic_strips.comic_strip_creator_duration.comic_strip	comic_strips.comic_strip.creator_of_strip
user.maximilianschich.CIDOC_CRM.e9_move.moved	user.maximilianschich.CIDOC_CRM.p25.entity_domain
user.maximilianschich.CIDOC_CRM.p25.entity_domain	user.maximilianschich.CIDOC_CRM.e9_move.moved
user.maximilianschich.CIDOC_CRM.e17_type_assignment.assigned	user.maximilianschich.CIDOC_CRM.p42.entity_domain
user.maximilianschich.CIDOC_CRM.p42.entity_domain	user.maximilianschich.CIDOC_CRM.e17_type_assignment.assigned
user.robert.cool_tools.vendor.cool_tools_sold	user.robert.cool_tools.vendor_link.vendor
user.robert.cool_tools.vendor_link.vendor	user.robert.cool_tools.vendor.cool_tools_sold
base.iraqimusicbase.recording_company.artists_signed_with_comany	base.iraqimusicbase.singer.recording_company
base.iraqimusicbase.singer.recording_company	base.iraqimusicbase.recording_company.artists_signed_with_comany
base.dancingwiththestars.season.host	base.dancingwiththestars.dwts_host.season_hosted
base.dancingwiththestars.dwts_host.season_hosted	base.dancingwiththestars.season.host
base.danceporn.dancer.music_video	base.danceporn.video.dancer
base.danceporn.video.dancer	base.danceporn.dancer.music_video
automotive.transmission.classification	automotive.transmission_type.transmissions
automotive.transmission_type.transmissions	automotive.transmission.classification
base.movietheatres.movie_theatre.part_of_theatre_chain	base.movietheatres.movie_theatre_chain.owns_movie_theatres
base.movietheatres.movie_theatre_chain.owns_movie_theatres	base.movietheatres.movie_theatre.part_of_theatre_chain
tv.special_tv_performance_type.segment_performances	tv.tv_segment_performance.special_performance_type
tv.tv_segment_performance.special_performance_type	tv.special_tv_performance_type.segment_performances
base.mediaextended.film_ranch_owner.film_ranch_owned	base.mediaextended.film_ranch.film_ranch_owner
base.mediaextended.film_ranch.film_ranch_owner	base.mediaextended.film_ranch_owner.film_ranch_owned
business.stock_ticker_symbol.issue	business.issue.trading_symbol
business.issue.trading_symbol	business.stock_ticker_symbol.issue
tv.tv_producer_type.episodes_with_this_role	tv.tv_producer_episode_credit.role
tv.tv_producer_episode_credit.role	tv.tv_producer_type.episodes_with_this_role
base.genre3.genre.influenced_by	base.genre3.genre.influenced
base.genre3.genre.influenced	base.genre3.genre.influenced_by
base.rollerderby.association.sanctioned_bout	base.rollerderby.bout.sanctioned_by
base.rollerderby.bout.sanctioned_by	base.rollerderby.association.sanctioned_bout
user.alexander.default_domain.word.ipa_pronunciation	user.alexander.default_domain.ipa_word_pronunciation.word
user.alexander.default_domain.ipa_word_pronunciation.word	user.alexander.default_domain.word.ipa_pronunciation
comic_strips.comic_strip.characters	comic_strips.comic_strip_character.comic_strips_appeared_in
comic_strips.comic_strip_character.comic_strips_appeared_in	comic_strips.comic_strip.characters
user.jfno.default_domain.queue.favoritequeues	user.jfno.default_domain.favoritequeues.queue
user.jfno.default_domain.favoritequeues.queue	user.jfno.default_domain.queue.favoritequeues
tv.tv_producer_type.tv_producers_of_this_type	tv.tv_producer_term.producer_type
tv.tv_producer_term.producer_type	tv.tv_producer_type.tv_producers_of_this_type
base.motorcycle.privately_owned_motorcycle.original_model	base.motorcycle.motorcycle_model.privately_owned_examples
base.motorcycle.motorcycle_model.privately_owned_examples	base.motorcycle.privately_owned_motorcycle.original_model
base.satelites.orbited_body.artificial_satellite_s	base.satelites.artificial_satellite.orbited_body
base.satelites.artificial_satellite.orbited_body	base.satelites.orbited_body.artificial_satellite_s
user.gromul.my_comic_book_domain.comic_book_painter.comic_books_painted	user.gromul.my_comic_book_domain.comic_book_collection.painter
user.gromul.my_comic_book_domain.comic_book_collection.painter	user.gromul.my_comic_book_domain.comic_book_painter.comic_books_painted
base.virology.influenza_subtype.samples_containing_this_h_subtype	base.virology.influenza_sample.h_subtype
base.virology.influenza_sample.h_subtype	base.virology.influenza_subtype.samples_containing_this_h_subtype
base.dance.dance_form.subgenre	base.dance.dance_form.parent_genre
base.dance.dance_form.parent_genre	base.dance.dance_form.subgenre
user.yqbd.ideology.ideology.opposes	user.yqbd.ideology.ideology.opponents
user.yqbd.ideology.ideology.opponents	user.yqbd.ideology.ideology.opposes
base.monster.monster.member_of_this_monstrous_breed	base.monster.monster_species.monsters
base.monster.monster_species.monsters	base.monster.monster.member_of_this_monstrous_breed
base.barbie.barbie_label_or_edition.dolls_that_belong_to_this_label_or_edition	base.barbie.barbie_doll.label_or_edition
base.barbie.barbie_doll.label_or_edition	base.barbie.barbie_label_or_edition.dolls_that_belong_to_this_label_or_edition
base.paranormal.type_of_paranormal_ability.person_allegedly_with_this_ability	base.paranormal.person_with_alleged_paranormal_powers.type_of_paranormal_ability
base.paranormal.person_with_alleged_paranormal_powers.type_of_paranormal_ability	base.paranormal.type_of_paranormal_ability.person_allegedly_with_this_ability
base.mtgbase.magic_artist.printings_illustrated	base.mtgbase.magic_printing.artist
base.mtgbase.magic_printing.artist	base.mtgbase.magic_artist.printings_illustrated
base.athletics.track_and_field_athlete.personal_bests	base.athletics.personal_best.athlete
base.athletics.personal_best.athlete	base.athletics.track_and_field_athlete.personal_bests
cvg.game_version.rating	cvg.computer_game_evaluation.release_rated
cvg.computer_game_evaluation.release_rated	cvg.game_version.rating
base.fictionaluniverse.fictional_spacecraft.crew	base.fictionaluniverse.fictional_spaceship_crewman_posting.spacecraft
base.fictionaluniverse.fictional_spaceship_crewman_posting.spacecraft	base.fictionaluniverse.fictional_spacecraft.crew
broadcast.tv_channel.network	tv.tv_network.channels
tv.tv_network.channels	broadcast.tv_channel.network
base.schemastaging.winning_votable_entity.election_contest	base.schemastaging.election_extra.winners
base.schemastaging.election_extra.winners	base.schemastaging.winning_votable_entity.election_contest
book.poetic_meter.poems_with_this_meter	book.poem.meter
book.poem.meter	book.poetic_meter.poems_with_this_meter
user.techgnostic.default_domain.magazine_topic.periodical	user.techgnostic.default_domain.periodical.subject
user.techgnostic.default_domain.periodical.subject	user.techgnostic.default_domain.magazine_topic.periodical
time.holiday_period.holidays	time.holiday.holiday_period
time.holiday.holiday_period	time.holiday_period.holidays
comic_books.comic_book_creator.characters_created	comic_books.comic_book_character.created_by
comic_books.comic_book_character.created_by	comic_books.comic_book_creator.characters_created
user.nix.default_domain.webpage.bookmarks	user.nix.default_domain.webmark.webpage
user.nix.default_domain.webmark.webpage	user.nix.default_domain.webpage.bookmarks
user.maximilianschich.CIDOC_CRM.e18_physical_thing.has_former_or_current_keeper	user.maximilianschich.CIDOC_CRM.p49.entity_domain
user.maximilianschich.CIDOC_CRM.p49.entity_domain	user.maximilianschich.CIDOC_CRM.e18_physical_thing.has_former_or_current_keeper
base.motorcycle.motorcycle_ride_report.bike_ridden	base.motorcycle.privately_owned_motorcycle.ride_reports
base.motorcycle.privately_owned_motorcycle.ride_reports	base.motorcycle.motorcycle_ride_report.bike_ridden
travel.accommodation_price_range.accommodation_in_this_range	travel.accommodation.price_range
travel.accommodation.price_range	travel.accommodation_price_range.accommodation_in_this_range
base.thoroughbredracing.thoroughbred_racehorse_origin.horses_from_this_location	base.thoroughbredracing.thoroughbred_racehorse.country
base.thoroughbredracing.thoroughbred_racehorse.country	base.thoroughbredracing.thoroughbred_racehorse_origin.horses_from_this_location
base.disaster2.dangerous_activity.connected_with_this_type_of_injuy_event	base.disaster2.type_of_injury_causing_event.caused_by_activity
base.disaster2.type_of_injury_causing_event.caused_by_activity	base.disaster2.dangerous_activity.connected_with_this_type_of_injuy_event
astronomy.planetographic_coordinate_system.celestial_object	astronomy.celestial_object_with_coordinate_system.planetographic_coordinate_system
astronomy.celestial_object_with_coordinate_system.planetographic_coordinate_system	astronomy.planetographic_coordinate_system.celestial_object
base.argumentmaps.moral_support.morally_disputed_activity	base.argumentmaps.morally_disputed_activity.moral_support
base.argumentmaps.morally_disputed_activity.moral_support	base.argumentmaps.moral_support.morally_disputed_activity
base.mystery.cryptid_observation_location.cryptid_s_occurring_here	base.mystery.cryptid_classification.area_of_occurrence
base.mystery.cryptid_classification.area_of_occurrence	base.mystery.cryptid_observation_location.cryptid_s_occurring_here
base.certification.certification_name.people_with_this_certification	base.certification.person_certification.certification_name
base.certification.person_certification.certification_name	base.certification.certification_name.people_with_this_certification
location.us_county.hud_county_place	location.hud_county_place.county
location.hud_county_place.county	location.us_county.hud_county_place
base.scubadiving.scuba_certification_agency.scuba_certification_courses	base.scubadiving.scuba_certification_course.agency
base.scubadiving.scuba_certification_course.agency	base.scubadiving.scuba_certification_agency.scuba_certification_courses
base.musiteca.composition.instruments_composition	base.musiteca.type_instrument.compositions
base.musiteca.type_instrument.compositions	base.musiteca.composition.instruments_composition
base.nationalbridgeinventory.traffic_survey.location	base.nationalbridgeinventory.road_traffic_survey_location.traffic_survey
base.nationalbridgeinventory.road_traffic_survey_location.traffic_survey	base.nationalbridgeinventory.traffic_survey.location
base.thingy.thingy_crew_gig.thingy	base.thingy.thingy.other_crew
base.thingy.thingy.other_crew	base.thingy.thingy_crew_gig.thingy
base.services.talent_agency_specialties.agencies	base.services.talent_agency.talent_specialties
base.services.talent_agency.talent_specialties	base.services.talent_agency_specialties.agencies
base.services.mini_golf_course_type.courses	base.services.miniature_golf_course.course_type
base.services.miniature_golf_course.course_type	base.services.mini_golf_course_type.courses
base.aptamer.partitioning_method.is_partitioning_method_of	base.aptamer.selex_experiment.has_partitioning_method
base.aptamer.selex_experiment.has_partitioning_method	base.aptamer.partitioning_method.is_partitioning_method_of
base.schemastaging.field_of_study_extra.concepts	base.schemastaging.concept.associated_field
base.schemastaging.concept.associated_field	base.schemastaging.field_of_study_extra.concepts
base.rollerderby.bout.team	base.rollerderby.bout_performance.bout
base.rollerderby.bout_performance.bout	base.rollerderby.bout.team
music.performance_role.guest_performances	music.recording_contribution.performance_role
music.recording_contribution.performance_role	music.performance_role.guest_performances
meteorology.meteorological_service.tropical_cyclone_categories	meteorology.tropical_cyclone_category.meteorological_service
meteorology.tropical_cyclone_category.meteorological_service	meteorology.meteorological_service.tropical_cyclone_categories
user.rcheramy.default_domain.hockey_player.awards1	user.rcheramy.default_domain.hockey_awards.hockey_player
user.rcheramy.default_domain.hockey_awards.hockey_player	user.rcheramy.default_domain.hockey_player.awards1
organization.organization.previous_names	business.company_name_change.company
business.company_name_change.company	organization.organization.previous_names
fictional_universe.fictional_character.married_to	fictional_universe.marriage_of_fictional_characters.spouses
fictional_universe.marriage_of_fictional_characters.spouses	fictional_universe.fictional_character.married_to
freebase.type_status.types	freebase.type_profile.published
freebase.type_profile.published	freebase.type_status.types
user.maximilianschich.CIDOC_CRM.e4_period.consists_of	user.maximilianschich.CIDOC_CRM.p9.entity_domain
user.maximilianschich.CIDOC_CRM.p9.entity_domain	user.maximilianschich.CIDOC_CRM.e4_period.consists_of
astronomy.comet_group.comet	astronomy.comet.comet_group
astronomy.comet.comet_group	astronomy.comet_group.comet
user.micahsaul.five_alarm_food.hot_food_manufacturer.hot_sauce_s	user.micahsaul.five_alarm_food.hot_sauce.manufacturer
user.micahsaul.five_alarm_food.hot_sauce.manufacturer	user.micahsaul.five_alarm_food.hot_food_manufacturer.hot_sauce_s
amusement_parks.roller_coaster_propulsion_system.roller_coasters	amusement_parks.roller_coaster.propulsion
amusement_parks.roller_coaster.propulsion	amusement_parks.roller_coaster_propulsion_system.roller_coasters
base.litcentral.focal_taxa.priority_location_s	base.conservationaction.documented_priority_species.taxa
base.conservationaction.documented_priority_species.taxa	base.litcentral.focal_taxa.priority_location_s
baseball.baseball_coaching_position.current_coaches	baseball.current_coaching_tenure.coaching_position
baseball.current_coaching_tenure.coaching_position	baseball.baseball_coaching_position.current_coaches
base.locations.countries.places_within	base.locations.place_in_the_world.country
base.locations.place_in_the_world.country	base.locations.countries.places_within
biology.pedigreed_animal.breed	biology.animal_breed.examples
biology.animal_breed.examples	biology.pedigreed_animal.breed
royalty.order_of_chivalry_category.orders_in_this_category	royalty.order_of_chivalry.category
royalty.order_of_chivalry.category	royalty.order_of_chivalry_category.orders_in_this_category
base.disaster2.type_of_injury_causing_event.injuries_caused_this_way	base.disaster2.injury.type_of_event
base.disaster2.injury.type_of_event	base.disaster2.type_of_injury_causing_event.injuries_caused_this_way
base.litcentral.extinct_taxon_time_period.extinct_taxa	base.litcentral.geologic_time_period_taxa.time_period
base.litcentral.geologic_time_period_taxa.time_period	base.litcentral.extinct_taxon_time_period.extinct_taxa
music.album.supporting_tours	music.concert_tour.album_or_release_supporting
music.concert_tour.album_or_release_supporting	music.album.supporting_tours
freebase.apps.help_topic_tag.help_topics	freebase.apps.help_topic.tag
freebase.apps.help_topic.tag	freebase.apps.help_topic_tag.help_topics
base.athletics.athletics_championships_competition.competitors	base.athletics.athletics_championships_competition_athlete_relationship.event
base.athletics.athletics_championships_competition_athlete_relationship.event	base.athletics.athletics_championships_competition.competitors
education.educational_degree.people_with_this_degree	education.education.degree
education.education.degree	education.educational_degree.people_with_this_degree
base.sounds.vocal_recording_contributor.recordings	base.sounds.vocal_contribution.contributor
base.sounds.vocal_contribution.contributor	base.sounds.vocal_recording_contributor.recordings
cvg.computer_game_rating.rating_system	cvg.computer_game_rating_system.ratings
cvg.computer_game_rating_system.ratings	cvg.computer_game_rating.rating_system
aviation.aircraft_model.designed_by	aviation.aircraft_designer.aircraft_models_designed
aviation.aircraft_designer.aircraft_models_designed	aviation.aircraft_model.designed_by
freebase.domain_profile.data_projects	dataworld.data_project.affected_domain
dataworld.data_project.affected_domain	freebase.domain_profile.data_projects
government.political_appointer.appointees	government.government_position_held.appointed_by
government.government_position_held.appointed_by	government.political_appointer.appointees
user.maximilianschich.CIDOC_CRM.e1_crm_entity.supported_type_creation	user.maximilianschich.CIDOC_CRM.p136.entity_range
user.maximilianschich.CIDOC_CRM.p136.entity_range	user.maximilianschich.CIDOC_CRM.e1_crm_entity.supported_type_creation
base.motorcycle.motorcycle_body_style.video_s	base.motorcycle.motorcycle_video.body_style
base.motorcycle.motorcycle_video.body_style	base.motorcycle.motorcycle_body_style.video_s
base.yalebase.secret_society_member.belonged_to	base.yalebase.secret_society_membership.member
base.yalebase.secret_society_membership.member	base.yalebase.secret_society_member.belonged_to
base.thoroughbredracing.thoroughbred_racehorse.trainer	base.thoroughbredracing.horse_trainer_relationship.horse
base.thoroughbredracing.horse_trainer_relationship.horse	base.thoroughbredracing.thoroughbred_racehorse.trainer
base.centreforeresearch.service.software	base.centreforeresearch.software_technology.used_in_service
base.centreforeresearch.software_technology.used_in_service	base.centreforeresearch.service.software
base.fires.explosive_substance.explosions_caused_this_way	base.fires.explosion.propellant
base.fires.explosion.propellant	base.fires.explosive_substance.explosions_caused_this_way
base.disaster2.tactic.attacks_of_this_form	base.disaster2.attack_process.tactic_or_attack_form
base.disaster2.attack_process.tactic_or_attack_form	base.disaster2.tactic.attacks_of_this_form
book.book_subject.musical_compositions_about_this_topic	music.composition.subjects
music.composition.subjects	book.book_subject.musical_compositions_about_this_topic
base.morelaw.type_of_legal_subject.laws_in_this_field	base.morelaw.law.subject_type
base.morelaw.law.subject_type	base.morelaw.type_of_legal_subject.laws_in_this_field
user.jlweaver.default_domain.javafx_concept.reverse_suoer_concept	user.jlweaver.default_domain.javafx_concept.super_concepts
user.jlweaver.default_domain.javafx_concept.super_concepts	user.jlweaver.default_domain.javafx_concept.reverse_suoer_concept
base.vwmtbase.visual_wiki.data_representation_2_transformation_agend	base.vwmtbase.vw_data_representation_2_transformation_agent.vw
base.vwmtbase.vw_data_representation_2_transformation_agent.vw	base.vwmtbase.visual_wiki.data_representation_2_transformation_agend
base.jewishcommunities.jewish_cemetery.jewish_cemeteries	base.jewishcommunities.jewish_community.cemeteries
base.jewishcommunities.jewish_community.cemeteries	base.jewishcommunities.jewish_cemetery.jewish_cemeteries
film.film_production_designer.films_production_designed	film.film.film_production_design_by
film.film.film_production_design_by	film.film_production_designer.films_production_designed
base.sportssandbox.sport.discipline_of	base.sportssandbox.sport.subdisciplines
base.sportssandbox.sport.subdisciplines	base.sportssandbox.sport.discipline_of
base.schemastaging.media_franchise_member.franchise	base.schemastaging.media_franchise.members
base.schemastaging.media_franchise.members	base.schemastaging.media_franchise_member.franchise
base.inspiration.inspiration.inspiration_for	base.inspiration.inspiration.inspired_by
